business_id,mpxn,timestamp,total_consumption,boiler,oven,cooling_freezer,electric_radiator
1,9876543210,2023-07-01 12:00:00,36.49598464373128,21.39949181376999,13.143330763260087,1.0405492233080667,0.9211419353874689
1,9876543210,2023-07-01 12:30:00,45.40035668581015,26.619296114298983,16.350269353127572,1.2964219831379191,1.1428983272400077
1,9876543210,2023-07-01 13:00:00,40.5814197090146,23.78763757218195,14.618863678278904,1.1514274192343361,1.0234910393194097
1,9876543210,2023-07-01 14:00:00,29.80917652017781,17.47610949637892,10.738126820859474,0.8529091994328415,0.7505600955009005
1,9876543210,2023-07-01 14:30:00,26.823994322162864,15.727645637541599,9.663461229574095,0.7676182794895574,0.6737982675519448
1,9876543210,2023-07-01 15:00:00,21.757713677531786,12.75952162351531,7.838235542787813,0.6226237155859743,0.5458618876370186
1,9876543210,2023-07-01 15:30:00,24.44437765574524,14.328874550471738,8.802022938146925,0.69938554353493,0.6140946235916459
1,9876543210,2023-07-01 16:00:00,29.28890190852378,17.169062184583098,10.550486796984249,0.8358510154441846,0.7335019115122436
1,9876543210,2023-07-01 17:00:00,35.90747729612263,21.049799042002526,12.930103463401878,1.0234910393194097,0.904083751398812
1,9876543210,2023-07-01 17:30:00,42.67104724762506,25.01582681936524,15.369423773779804,1.2111310631946348,1.0746655912853802
1,9876543210,2023-07-01 18:00:00,44.393923830479395,26.03078876669032,15.983518397371448,1.2623056151606054,1.1173110512570223
1,9876543210,2023-07-01 18:30:00,40.334076041179074,23.642643008278366,14.525043666341292,1.1514274192343361,1.0149619473250813
1,9876543210,2023-07-01 19:00:00,44.42804019845671,26.047846950678977,16.000576581360107,1.2623056151606054,1.1173110512570223
1,9876543210,2023-07-01 19:30:00,44.086876518683574,25.8431487428151,15.881169293439509,1.253776523166277,1.108781959262694
1,9876543210,2023-07-01 20:00:00,36.240111883901434,21.24596815787208,13.049510751322476,1.0320201313137383,0.9126128433931404
1,9876543210,2023-07-01 20:30:00,41.70725985226595,24.45290674773957,15.019731002012339,1.1855437872116497,1.049078315302395
1,9876543210,2023-07-01 21:00:00,42.16783081995968,24.717308599563747,15.190312841898907,1.2026019712003064,1.0576074072967234
1,9876543210,2023-07-01 22:00:00,7.292373655150795,4.273075089158536,2.626960334253152,0.20469820786388196,0.17911093188089672
1,9876543210,2023-07-01 22:30:00,14.36299091844905,8.418213798402144,5.168629748563019,0.4093964157277639,0.35822186376179344
1,9876543210,2023-07-01 23:00:00,11.591036020292316,6.797686319479746,4.1707259852265945,0.33263458777880817,0.2899891278071661
1,9876543210,2023-07-02 00:00:00,14.013045552292835,8.215982064885976,5.046364618534026,0.40037273006550955,0.35032613880732083
1,9876543210,2023-07-02 00:30:00,8.099206685283537,4.746085070984894,2.919384490061007,0.23355075920488058,0.20018636503275478
1,9876543210,2023-07-02 01:00:00,6.9064295936300395,4.045432793370252,2.4856473658233718,0.20018636503275478,0.17516306940366042
1,9876543210,2023-07-02 01:30:00,13.562626230969137,7.94906691150897,4.8878837462164295,0.38369053297944666,0.3419850402642894
1,9876543210,2023-07-02 02:00:00,6.881406298000945,4.037091694827221,2.4773062672803405,0.19184526648972333,0.17516306940366042
1,9876543210,2023-07-02 02:30:00,14.113138734809214,8.274369754687196,5.079729012706152,0.40037273006550955,0.3586672373503523
1,9876543210,2023-07-02 03:00:00,5.8304278815789825,3.4198504026428935,2.1019568328439253,0.166821970860629,0.15013977377456608
1,9876543210,2023-07-02 03:30:00,7.014863874689449,4.112161581714504,2.5273528585385288,0.20018636503275478,0.17516306940366042
1,9876543210,2023-07-02 04:00:00,14.321666198385,8.39948623283267,5.154798899593435,0.408713828608541,0.3586672373503523
1,9876543210,2023-07-02 04:30:00,12.745198573752054,7.473624294556179,4.587604198667297,0.3670083358933838,0.31696174463519505
1,9876543210,2023-07-02 05:00:00,14.405077183815312,8.441191725547826,5.188163293765561,0.408713828608541,0.3586672373503523
1,9876543210,2023-07-02 05:30:00,6.414304779591184,3.7618354429071834,2.310484296419711,0.1835041679466919,0.15848087231759753
1,9876543210,2023-07-02 06:00:00,12.02786409905135,7.048228268861574,4.3290301438333225,0.3419850402642894,0.30027954754913216
1,9876543210,2023-07-02 06:30:00,14.063092143551023,8.241005360515071,5.06304681562009,0.40037273006550955,0.35032613880732083
1,9876543210,2023-07-02 07:00:00,7.440259900384052,4.362394538005448,2.677492632313095,0.20852746357578622,0.1835041679466919
1,9876543210,2023-07-02 07:30:00,5.763699093234731,3.3781449099277365,2.0769335372148308,0.166821970860629,0.14179867523153464
1,9876543210,2023-07-02 08:00:00,11.91942981799194,6.989840579060354,4.295665749661197,0.3419850402642894,0.30027954754913216
1,9876543210,2023-07-02 08:30:00,9.800790788061953,5.747016896148668,3.5282846837023034,0.27525625192003783,0.25023295629094344
1,9876543210,2023-07-02 09:00:00,11.827677734018595,6.931452889259134,4.262301355489071,0.333643941721258,0.30027954754913216
1,9876543210,2023-07-02 09:30:00,13.904611271233426,8.149253276541724,5.004659125818869,0.39203163152247805,0.35032613880732083
1,9876543210,2023-07-02 10:00:00,13.270687781963035,7.782244940648342,4.779449465157021,0.3753494344364152,0.333643941721258
1,9876543210,2023-07-02 11:00:00,43.54053439462417,25.523761541676233,15.681265260899124,1.2428236829116859,1.0926839091371199
1,9876543210,2023-07-02 11:30:00,44.59151281104613,26.14100283386056,16.05661469533554,1.2678469785407802,1.1177072047662142
1,9876543210,2023-07-02 12:00:00,38.310665608143445,22.462578376383693,13.796176990174015,1.0926839091371199,0.9592263324486165
1,9876543210,2023-07-02 12:30:00,35.75828945397582,20.96118063863803,12.878656150440557,1.0176140222498367,0.9008386426473965
1,9876543210,2023-07-02 13:00:00,41.78890370058756,24.497806420883364,15.047341771628734,1.1927770916534972,1.0509784164219627
1,9876543210,2023-07-02 14:00:00,21.66183291625267,12.703493081036896,7.798927137734404,0.6172412921843272,0.5421714052970442
1,9876543210,2023-07-02 14:30:00,22.053864547775152,12.928702741698746,7.940725812965939,0.6255823907273587,0.5505125038400757
1,9876543210,2023-07-02 15:00:00,23.77213084763963,13.93797566540555,8.557967105150267,0.6756289819855474,0.6005590950982643
1,9876543210,2023-07-02 15:30:00,24.330984450022736,14.26327850858378,8.766494568726053,0.6923111790716102,0.6089001936412958
1,9876543210,2023-07-02 16:00:00,28.976976338491255,16.99081773215506,10.434714277332342,0.8257687557601134,0.725675573243736
1,9876543210,2023-07-02 17:00:00,37.91029287807794,22.22902761717881,13.654378314942482,1.076001712051057,0.9508852339055851
1,9876543210,2023-07-02 17:30:00,42.52292037237432,24.931543545121002,15.31425692500574,1.20945928873956,1.0676606135080255
1,9876543210,2023-07-02 18:00:00,38.26061901688525,22.429213982211568,13.779494793087952,1.0926839091371199,0.9592263324486165
1,9876543210,2023-07-02 18:30:00,40.37091694827221,23.672037665123252,14.538534760503815,1.1510715989383398,1.0176140222498367
1,9876543210,2023-07-02 19:00:00,37.21798169900632,21.82031378857027,13.404145358651538,1.059319514964994,0.9342030368195223
1,9876543210,2023-07-02 19:30:00,42.28102851462641,24.789744869889464,15.230845939575428,1.2011181901965287,1.059319514964994
1,9876543210,2023-07-02 20:00:00,36.242073169471645,21.2447779891011,13.053819219844218,1.0342962193358995,0.909179741190428
1,9876543210,2023-07-02 20:30:00,41.40521316760811,24.272596760221518,14.91388419494023,1.1760948945674343,1.0426373178789312
1,9876543210,2023-07-02 21:00:00,41.70549271515724,24.447759829625177,15.02231847599964,1.1844359931104658,1.0509784164219627
1,9876543210,2023-07-02 22:00:00,11.652514664614934,6.831359706742756,4.1955725671448185,0.333643941721258,0.29193844900610066
1,9876543210,2023-07-02 22:30:00,12.770221869381148,7.490306491642241,4.595945297210328,0.3670083358933838,0.31696174463519505
1,9876543210,2023-07-02 23:00:00,13.112206909645439,7.690492856674997,4.7210617753558,0.3753494344364152,0.3253028431782265
1,9876543210,2023-07-03 00:00:00,6.8344690472809555,4.004965277092156,2.4600730108763145,0.1931115332769803,0.16792307241476548
1,9876543210,2023-07-03 00:30:00,13.366676564215332,7.83361132814881,4.810996024683031,0.37782691293322235,0.33584614482953096
1,9876543210,2023-07-03 01:00:00,13.291111181628688,7.7916305600451174,4.785807563820816,0.37782691293322235,0.33584614482953096
1,9876543210,2023-07-03 01:30:00,6.691734435728404,3.9210037408847738,2.409696089151885,0.1931115332769803,0.16792307241476548
1,9876543210,2023-07-03 02:00:00,7.413803647111895,4.349207575542425,2.6699768513947713,0.20990384051845684,0.18471537965624202
1,9876543210,2023-07-03 02:30:00,11.04094201127083,6.473434441589209,3.979776816229942,0.31065768396731613,0.27707306948436305
1,9876543210,2023-07-03 03:00:00,14.508553456635738,8.505303617807872,5.222407552099206,0.4114115274161754,0.3610346056917458
1,9876543210,2023-07-03 03:30:00,5.3147652419273275,3.1149729932938994,1.9143230255283263,0.1511307651732889,0.13433845793181237
1,9876543210,2023-07-03 04:00:00,11.82178429799949,6.926826737109076,4.256849885714305,0.33584614482953096,0.29386537672583957
1,9876543210,2023-07-03 04:30:00,10.965376628684186,6.431453673485517,3.946192201746989,0.31065768396731613,0.27707306948436305
1,9876543210,2023-07-03 05:00:00,5.3399537027895425,3.1317653005353763,1.9227191791490648,0.1511307651732889,0.13433845793181237
1,9876543210,2023-07-03 05:30:00,6.162776757621892,3.6103460569174577,2.2165845558749044,0.17631922603550373,0.1511307651732889
1,9876543210,2023-07-03 06:00:00,14.500157303014998,8.496907464187132,5.222407552099206,0.4114115274161754,0.3610346056917458
1,9876543210,2023-07-03 06:30:00,9.512842052296465,5.575046004170213,3.4256306772612155,0.26867691586362474,0.2350923013806717
1,9876543210,2023-07-03 07:00:00,8.824357455395926,5.172030630374777,3.182142222259806,0.2518846086221482,0.21829999413919512
1,9876543210,2023-07-03 07:30:00,12.720172735418485,7.455784415215588,4.584299876923097,0.3610346056917458,0.3190538375880544
1,9876543210,2023-07-03 08:00:00,5.8353267664131,3.4172345236404778,2.0990384051845683,0.16792307241476548,0.14273461155255066
1,9876543210,2023-07-03 08:30:00,6.297115215553705,3.6943075931248406,2.266961477599334,0.17631922603550373,0.1595269187940272
1,9876543210,2023-07-03 09:00:00,5.717780615722764,3.3500652946745713,2.0570576370808773,0.1595269187940272,0.14273461155255066
1,9876543210,2023-07-03 09:30:00,12.392722744209692,7.262672881938607,4.466753726232762,0.35263845207100747,0.31065768396731613
1,9876543210,2023-07-03 10:00:00,10.621134330233916,6.229945986587799,3.8286460510566527,0.3022615303465778,0.26867691586362474
1,9876543210,2023-07-03 11:00:00,39.671825857988345,23.25734552944502,14.290253462496542,1.133480738799667,0.9991422808678545
1,9876543210,2023-07-03 11:30:00,44.524802650775065,26.103641606875293,16.036653415610104,1.2678191967314794,1.1166884315581904
1,9876543210,2023-07-03 12:00:00,39.36116817402103,23.072630149788775,14.172707311806205,1.1166884315581904,0.9907461272471162
1,9876543210,2023-07-03 12:30:00,41.83803349213881,24.5251647261765,15.0710957492252,1.192253814144835,1.0495192025922842
1,9876543210,2023-07-03 13:00:00,35.51572981572289,20.822460979430918,12.78734196438439,1.0075384344885927,0.889992283798257
1,9876543210,2023-07-03 14:00:00,24.3068647320373,14.248272694392849,8.757188226430019,0.6884845969005384,0.612919214313894
1,9876543210,2023-07-03 14:30:00,23.903849358241864,14.01318039301218,8.60605746125673,0.6800884432798002,0.6045230606931556
1,9876543210,2023-07-03 15:00:00,21.955941718230584,12.871303500591774,7.909176710735454,0.6213153679346323,0.5541461389687261
1,9876543210,2023-07-03 15:30:00,27.21193388481274,15.95269187940272,9.798311275401565,0.7724461331079212,0.6800884432798002
1,9876543210,2023-07-03 16:00:00,25.960906995322745,15.22222651439849,9.353315133502438,0.7388615186249681,0.6548999824175854
1,9876543210,2023-07-03 17:00:00,39.058906643674455,22.896310923753273,14.063557314736608,1.1082922779374522,0.982349973626378
1,9876543210,2023-07-03 17:30:00,39.80616431592015,23.33291091203166,14.332234230600234,1.133480738799667,0.9991422808678545
1,9876543210,2023-07-03 18:00:00,42.484537320935665,24.902991639109718,15.297791896985133,1.2090461213863113,1.0663115098337608
1,9876543210,2023-07-03 18:30:00,40.63738352437324,23.82828397565522,14.63449576094681,1.1586691996618816,1.0243307417300693
1,9876543210,2023-07-03 19:00:00,38.790229727810825,22.745180158579984,13.971199624908488,1.1082922779374522,0.9739538200056397
1,9876543210,2023-07-03 19:30:00,42.61047962524674,24.978557021696364,15.348168818709565,1.2174422750070497,1.074707663454499
1,9876543210,2023-07-03 20:00:00,36.0866682619331,21.15830712426045,12.997245804902848,1.0243307417300693,0.9067845910397336
1,9876543210,2023-07-03 20:30:00,38.882587417638945,22.795557080304413,14.00478423939144,1.1082922779374522,0.9739538200056397
1,9876543210,2023-07-03 21:00:00,37.14458361814612,21.779622492195085,13.375072717836069,1.0579153562130226,0.9319730519019485
1,9876543210,2023-07-03 22:00:00,13.626957326458218,7.993138246942836,4.903353714511152,0.3862230665539606,0.3442422984502692
1,9876543210,2023-07-03 22:30:00,6.599376745900283,3.8706268191603446,2.3761114746689316,0.18471537965624202,0.16792307241476548
1,9876543210,2023-07-03 23:00:00,11.175280469202642,6.548999824175853,4.021757584333633,0.3190538375880544,0.27707306948436305
1,9876543210,2023-07-04 00:00:00,11.065632466128815,6.483238653468109,3.988379799908392,0.3139788353119372,0.2800351774403765
1,9876543210,2023-07-04 00:30:00,5.787393667101114,3.394365787156078,2.087534959100988,0.1612323748899137,0.14426054595413335
1,9876543210,2023-07-04 01:00:00,5.61767537774331,3.292534813541396,2.0196476433578665,0.1612323748899137,0.14426054595413335
1,9876543210,2023-07-04 01:30:00,13.628378635431654,7.993731428752564,4.904858562440533,0.390352065522949,0.33943657871560784
1,9876543210,2023-07-04 02:00:00,6.279576706238745,3.6828868790643448,2.257253248458792,0.1782042038256941,0.1612323748899137
1,9876543210,2023-07-04 02:30:00,9.037498908303059,5.295210627963482,3.258591155669835,0.25457743403670585,0.2291196906330353
1,9876543210,2023-07-04 03:00:00,12.61006889928483,7.391231501532361,4.539964240321254,0.3564084076513882,0.3139788353119372
1,9876543210,2023-07-04 03:30:00,6.814189317715827,3.996865714376282,2.4524292812202666,0.1951760327614745,0.16971828935780392
1,9876543210,2023-07-04 04:00:00,7.051794922816753,4.132640345862526,2.5372884258991686,0.20366194722936468,0.1782042038256941
1,9876543210,2023-07-04 04:30:00,7.068766751752533,4.141126260330415,2.5457743403670587,0.20366194722936468,0.1782042038256941
1,9876543210,2023-07-04 05:00:00,12.16031543248665,7.128168153027764,4.378731865431341,0.347922493183498,0.305492920844047
1,9876543210,2023-07-04 05:30:00,5.897710555183686,3.4537671884313097,2.121478616972549,0.16971828935780392,0.14426054595413335
1,9876543210,2023-07-04 06:00:00,9.59756926318381,5.6261612922112,3.4537671884313097,0.27154926297248627,0.2376056051009255
1,9876543210,2023-07-04 06:30:00,13.127709681826133,7.696724422376407,4.726654358614839,0.3733802365871686,0.33095066424771763
1,9876543210,2023-07-04 07:00:00,9.427850973826006,5.524330318596517,3.394365787156078,0.27154926297248627,0.2376056051009255
1,9876543210,2023-07-04 07:30:00,8.782921474266352,5.150950082009349,3.1652460965230427,0.24609151956881564,0.2206337761651451
1,9876543210,2023-07-04 08:00:00,8.782921474266352,5.150950082009349,3.1652460965230427,0.24609151956881564,0.2206337761651451
1,9876543210,2023-07-04 08:30:00,11.931195741853616,6.992393521541521,4.2938727207524385,0.33943657871560784,0.29700700637615685
1,9876543210,2023-07-04 09:00:00,5.193379654348799,3.04644329397258,1.866901182935843,0.14426054595413335,0.12728871701835293
1,9876543210,2023-07-04 09:30:00,9.029012993835169,5.295210627963482,3.250105241201945,0.25457743403670585,0.2291196906330353
1,9876543210,2023-07-04 10:00:00,13.696265951174777,8.027675086624125,4.930316305844203,0.390352065522949,0.347922493183498
1,9876543210,2023-07-04 11:00:00,42.50594556966199,24.923130792193504,15.308589700073911,1.2134857689082978,1.0692252229541646
1,9876543210,2023-07-04 11:30:00,41.555523149258285,24.36306043731275,14.969153121358305,1.179542111036737,1.043767479550494
1,9876543210,2023-07-04 12:00:00,43.77034682537763,25.66140535089995,15.766829081339981,1.2474294267798587,1.1031688808257254
1,9876543210,2023-07-04 12:30:00,42.74355117476291,25.058905423679747,15.393448844752815,1.2134857689082978,1.077711137422055
1,9876543210,2023-07-04 13:00:00,38.19510101997377,22.394328280762227,13.755667352450008,1.086197051889945,0.958908334871592
1,9876543210,2023-07-04 14:00:00,28.63147541466152,16.785138817486807,10.310386078486587,0.8146477889174587,0.7213027297706666
1,9876543210,2023-07-04 14:30:00,29.437637289111088,17.260350027688656,10.598907170394854,0.8401055323211294,0.738274558706447
1,9876543210,2023-07-04 15:00:00,21.868201583753034,12.822216760982085,7.8749286262021005,0.6194717561559843,0.5515844404128627
1,9876543210,2023-07-04 15:30:00,29.93830624271661,17.548871119596924,10.78559728868844,0.8485914467890195,0.7552463876422274
1,9876543210,2023-07-04 16:00:00,23.794504167964107,13.950843385211483,8.570773612569097,0.6788731574312157,0.5940140127523137
1,9876543210,2023-07-04 17:00:00,41.87798789903812,24.549750555606334,15.079470009440877,1.1965139399725175,1.0522533940183842
1,9876543210,2023-07-04 17:30:00,36.13302380427645,21.18084251185393,13.008906879275669,1.0267956506147136,0.907992848064251
1,9876543210,2023-07-04 18:00:00,39.221896670588485,22.996828207982432,14.129047589037175,1.120140709761506,0.9843660782752626
1,9876543210,2023-07-04 18:30:00,45.11960722577217,26.45059539641374,16.250526206009724,1.2813730846514195,1.1371125386972862
1,9876543210,2023-07-04 19:00:00,41.18214291267112,24.142426661147606,14.833378489872063,1.1710561965688469,1.0352815650826037
1,9876543210,2023-07-04 19:30:00,35.79358722556084,20.985666479092455,12.890104076725207,1.0183097361468234,0.8995069335963608
1,9876543210,2023-07-04 20:00:00,41.47066400457938,24.31214495050541,14.935209463486744,1.179542111036737,1.043767479550494
1,9876543210,2023-07-04 20:30:00,43.17633281262532,25.31348285771645,15.54619530517484,1.2304575978440784,1.086197051889945
1,9876543210,2023-07-04 21:00:00,45.58633252150613,26.722144659386224,16.42024449536753,1.2983449135871998,1.1455984531651764
1,9876543210,2023-07-04 22:00:00,12.898589991193097,7.560949790890164,4.641795213935937,0.3648943221192784,0.3224647497798274
1,9876543210,2023-07-04 22:30:00,5.414013430513944,3.1737320109909333,1.9517603276147448,0.1527464604220235,0.13577463148624314
1,9876543210,2023-07-04 23:00:00,14.680632029450038,8.60471727044066,5.286724713495592,0.41580980892661956,0.3648943221192784
1,9876543210,2023-07-05 00:00:00,12.319685454481759,7.218366425710845,4.438147555030696,0.34859013363267916,0.3060791417262549
1,9876543210,2023-07-05 00:30:00,10.15162486725412,5.9515388668994005,3.6559453039524885,0.2890747449636852,0.2550659514385457
1,9876543210,2023-07-05 01:00:00,7.9155466929762035,4.642200316181532,2.8482364577304273,0.22955935629469118,0.19555056276955174
1,9876543210,2023-07-05 01:30:00,7.175855433804419,4.208588198736005,2.5846683079105968,0.2040527611508366,0.178546166006982
1,9876543210,2023-07-05 02:00:00,9.182374251787648,5.381891575353315,3.3073551703198096,0.26356814981983057,0.22955935629469118
1,9876543210,2023-07-05 02:30:00,7.481934575530675,4.387134364742987,2.6951968868672997,0.21255495953212145,0.18704836438826689
1,9876543210,2023-07-05 03:00:00,8.247132429846312,4.837750878951084,2.9672672350684155,0.23806155467597603,0.2040527611508366
1,9876543210,2023-07-05 03:30:00,7.50744117067453,4.404138761505556,2.703699085248585,0.21255495953212145,0.18704836438826689
1,9876543210,2023-07-05 04:00:00,6.946296077509729,4.072553024635447,2.499646324097748,0.19555056276955174,0.178546166006982
1,9876543210,2023-07-05 04:30:00,13.220918482897954,7.75400492373179,4.76123109351952,0.37409672877653377,0.33158573687010945
1,9876543210,2023-07-05 05:00:00,6.070569644237389,3.562421121758356,2.1850649839902085,0.17004396762569718,0.15303957086312744
1,9876543210,2023-07-05 05:30:00,13.084883308797396,7.6689829399189415,4.710217903231811,0.37409672877653377,0.33158573687010945
1,9876543210,2023-07-05 06:00:00,7.260877417617268,4.259601389023714,2.618677101435736,0.2040527611508366,0.178546166006982
1,9876543210,2023-07-05 06:30:00,13.076381110416111,7.6689829399189415,4.710217903231811,0.37409672877653377,0.33158573687010945
1,9876543210,2023-07-05 07:00:00,8.73175773757955,5.118323425533484,3.1458134010753978,0.24656375305726086,0.2210571579134063
1,9876543210,2023-07-05 07:30:00,8.99532588739938,5.271362996396612,3.239337583269531,0.2550659514385457,0.22955935629469118
1,9876543210,2023-07-05 08:00:00,9.845545725527865,5.772992700892418,3.5454167249957855,0.28057254658240033,0.24656375305726086
1,9876543210,2023-07-05 08:30:00,5.398895972115884,3.1628177978379672,1.9470034293142324,0.15303957086312744,0.13603517410055774
1,9876543210,2023-07-05 09:00:00,9.95607430448457,5.841010287942697,3.5879277169022097,0.28057254658240033,0.24656375305726086
1,9876543210,2023-07-05 09:30:00,10.381184223548813,6.087574040999958,3.7409672877653377,0.29757694334497,0.26356814981983057
1,9876543210,2023-07-05 10:00:00,15.074397730018052,8.833784118154968,5.432904765641024,0.4251099190642429,0.3825989271578186
1,9876543210,2023-07-05 11:00:00,37.358659687365666,21.901663030189795,13.450477839192645,1.0627747976606072,0.9352418219413344
1,9876543210,2023-07-05 11:30:00,40.89557421398017,23.976199435223297,14.725807596385375,1.1648011782360257,1.0287660041354678
1,9876543210,2023-07-05 12:00:00,42.88508863520082,25.141000613459326,15.448494458794588,1.2243165669050196,1.079779194423177
1,9876543210,2023-07-05 12:30:00,43.70980187818545,25.62562592119256,15.737569203758273,1.2413209636675893,1.0967835911857466
1,9876543210,2023-07-05 13:00:00,43.701299679804166,25.617123722811275,15.737569203758273,1.2413209636675893,1.0967835911857466
1,9876543210,2023-07-05 14:00:00,25.838180880724682,15.150917515449617,9.301405029125634,0.7396912591717826,0.6461670769776492
1,9876543210,2023-07-05 14:30:00,22.505319115261017,13.1954118877541,8.10259505736447,0.6376648785963643,0.5696472915460855
1,9876543210,2023-07-05 15:00:00,22.921926835943978,13.44197564081136,8.255634628227599,0.654669275358934,0.5781494899273704
1,9876543210,2023-07-05 15:30:00,28.567386561117125,16.74933081113117,10.287660041354677,0.8162110446033464,0.714184664027928
1,9876543210,2023-07-05 16:00:00,29.69817894582801,17.41250228487139,10.695765563656352,0.8417176397472009,0.7481934575530675
1,9876543210,2023-07-05 17:00:00,37.94531137567432,22.241750965441188,13.663032798724768,1.079779194423177,0.9522462187039041
1,9876543210,2023-07-05 17:30:00,35.80275738359054,20.991927803392315,12.89783494440913,1.0202638057541829,0.901233028416195
1,9876543210,2023-07-05 18:00:00,40.86156542045503,23.95919503846073,14.717305398004088,1.1648011782360257,1.0287660041354678
1,9876543210,2023-07-05 18:30:00,42.451476517755296,24.88593466202078,15.286952689550175,1.2073121701424498,1.0627747976606072
1,9876543210,2023-07-05 19:00:00,40.50447308844106,23.746640078928607,14.589772422284817,1.1562989798547407,1.0202638057541829
1,9876543210,2023-07-05 19:30:00,37.61372563880421,22.054702601052924,13.544002021386778,1.0712769960418922,0.9437440203226193
1,9876543210,2023-07-05 20:00:00,43.726806274948025,25.634128119573845,15.746071402139556,1.2413209636675893,1.0967835911857466
1,9876543210,2023-07-05 20:30:00,42.50248970804301,24.919943455545916,15.303957086312744,1.2073121701424498,1.0712769960418922
1,9876543210,2023-07-05 21:00:00,43.09764359473294,25.268533589178595,15.525014244226151,1.2243165669050196,1.079779194423177
1,9876543210,2023-07-05 22:00:00,8.510700579666143,4.990790449814211,3.060791417262549,0.24656375305726086,0.21255495953212145
1,9876543210,2023-07-05 22:30:00,9.701008353046022,5.68797071707957,3.4944035347080766,0.2720703482011155,0.24656375305726086
1,9876543210,2023-07-05 23:00:00,10.670258968512497,6.257618008625656,3.8429936683407555,0.3060791417262549,0.2720703482011155
1,9876543210,2023-07-06 00:00:00,10.817242841808218,6.344398777854185,3.8976414683975644,0.3090640811945205,0.2747236277284627
1,9876543210,2023-07-06 00:30:00,6.876675806578081,4.035003282261796,2.472512649556164,0.19745760742983257,0.17170226733028918
1,9876543210,2023-07-06 01:00:00,14.654788516640181,8.593698479880972,5.279844720406392,0.42067055495920846,0.3691598747601217
1,9876543210,2023-07-06 01:30:00,14.783565217137896,8.670964500179602,5.322770287238964,0.42067055495920846,0.3691598747601217
1,9876543210,2023-07-06 02:00:00,13.16956390423318,7.718016916496499,4.738982578315981,0.3777449881266362,0.3348194212940639
1,9876543210,2023-07-06 02:30:00,7.340271928369862,4.301141796623743,2.6442149168864533,0.206042720796347,0.1802873806968036
1,9876543210,2023-07-06 03:00:00,12.620116648776253,7.400367721935463,4.541524970886148,0.3605747613936072,0.31764919456103496
1,9876543210,2023-07-06 03:30:00,8.044251224424046,4.7132272382164375,2.8931832045153727,0.2317980608958904,0.206042720796347
